,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a
0,9,pack,2019-08-21 03:41:07,2019-08-21 03:41:57,1,3,3019,,,,
0,9,pack,2019-08-21 03:42:59,2019-08-21 03:43:40,1,3,3019,,,,
0,1,pack,2019-08-21 00:52:12,2019-08-21 00:53:03,1,124,2806,,,,
0,1,receipt,2019-08-21 00:51:15,2019-08-21 00:54:16,1,124,2806,0,1,,
0,2,pack,2019-08-21 00:57:00,2019-08-21 00:57:11,1,124,2806,,,,
0,2,issue,2019-08-21 00:57:11,None,1,124,2806,,,,
0,2,issue,2019-08-21 00:57:11,None,1,124,2806,,,,
0,2,issue,2019-08-21 00:57:11,None,1,124,2806,,,,
0,2,pack,2019-08-21 00:57:29,2019-08-21 00:58:27,1,124,2806,,,,
0,2,pack,2019-08-21 00:59:40,2019-08-21 01:00:41,1,124,2806,,,,
0,2,receipt,2019-08-21 00:56:49,2019-08-21 01:01:31,1,124,2806,0,2,,
0,3,pack,2019-08-21 01:16:04,2019-08-21 01:17:08,1,124,2806,,,,
0,3,receipt,2019-08-21 01:15:55,2019-08-21 01:17:54,1,124,2806,0,1,,
0,4,pack,2019-08-21 01:18:42,2019-08-21 01:19:39,1,124,2806,,,,
0,4,pack,2019-08-21 01:20:54,2019-08-21 01:21:46,1,124,2806,,,,
0,4,receipt,2019-08-21 01:18:34,2019-08-21 01:22:42,1,124,2806,0,2,,
0,5,pack,2019-08-21 01:23:34,2019-08-21 01:24:30,1,124,2806,,,,
0,5,receipt,2019-08-21 01:23:28,2019-08-21 01:26:04,1,124,2806,0,1,,
0,6,pack,2019-08-21 01:27:11,2019-08-21 01:28:23,1,124,2806,,,,
0,6,receipt,2019-08-21 01:27:05,2019-08-21 01:29:32,1,124,2806,0,1,,
0,7,pack,2019-08-21 01:34:10,2019-08-21 01:35:01,1,124,2806,,,,
0,7,receipt,2019-08-21 01:33:59,2019-08-21 01:36:11,1,124,2806,0,1,,
0,8,pack,2019-08-21 01:45:18,2019-08-21 01:46:15,1,124,2806,,,,
0,8,pack,2019-08-21 01:47:13,2019-08-21 01:48:34,1,124,2806,,,,
0,8,receipt,2019-08-21 01:45:10,2019-08-21 01:49:26,1,124,2806,0,2,,
0,9,pack,2019-08-21 01:55:57,2019-08-21 01:56:58,1,124,2806,,,,
0,9,pack,2019-08-21 01:57:58,2019-08-21 01:59:01,1,124,2806,,,,
0,9,receipt,2019-08-21 01:55:51,2019-08-21 02:00:23,1,124,2806,0,2,,
0,10,pack,2019-08-21 02:02:57,2019-08-21 02:03:59,1,124,2806,,,,
0,10,receipt,2019-08-21 02:02:46,2019-08-21 02:04:40,1,124,2806,0,1,,
0,11,pack,2019-08-21 02:06:01,2019-08-21 02:07:00,1,124,2806,,,,
0,11,receipt,2019-08-21 02:05:58,2019-08-21 02:07:41,1,124,2806,0,1,,
0,12,pack,2019-08-21 02:10:28,2019-08-21 02:11:30,1,124,2806,,,,
0,12,receipt,2019-08-21 02:10:01,2019-08-21 02:12:38,1,124,2806,0,1,,
0,13,pack,2019-08-21 02:33:29,2019-08-21 02:34:16,1,124,2806,,,,
0,13,pack,2019-08-21 02:35:21,2019-08-21 02:36:11,1,124,2806,,,,
0,13,receipt,2019-08-21 02:33:22,2019-08-21 02:36:46,1,124,2806,0,2,,
0,14,pack,2019-08-21 02:37:51,2019-08-21 02:38:51,1,124,2806,,,,
0,14,pack,2019-08-21 02:40:02,2019-08-21 02:40:54,1,124,2806,,,,
0,14,receipt,2019-08-21 02:37:46,2019-08-21 02:41:47,1,124,2806,0,2,,
0,15,pack,2019-08-21 02:42:24,2019-08-21 02:43:28,1,124,2806,,,,
0,15,receipt,2019-08-21 02:42:14,2019-08-21 02:44:38,1,124,2806,0,1,,
0,16,pack,2019-08-21 02:45:45,2019-08-21 02:46:50,1,124,2806,,,,
0,16,receipt,2019-08-21 02:45:38,2019-08-21 02:48:03,1,124,2806,0,1,,
0,17,pack,2019-08-21 02:48:55,2019-08-21 02:49:50,1,124,2806,,,,
0,17,receipt,2019-08-21 02:48:49,2019-08-21 02:51:01,1,124,2806,0,1,,
0,18,pack,2019-08-21 03:15:09,2019-08-21 03:16:27,1,124,2806,,,,
0,18,receipt,2019-08-21 03:15:00,2019-08-21 03:17:46,1,124,2806,0,1,,
0,1,pack,2019-08-21 00:52:21,2019-08-21 00:53:13,1,157,2795,,,,
0,1,pack,2019-08-21 00:55:50,2019-08-21 00:56:35,1,157,2795,,,,
0,1,receipt,2019-08-21 00:55:45,2019-08-21 00:57:20,1,157,2795,0,2,,
0,2,pack,2019-08-21 00:58:05,2019-08-21 00:58:51,1,157,2795,,,,
0,2,receipt,2019-08-21 00:59:33,2019-08-21 00:59:39,0,157,2795,0,1,,
0,3,pack,2019-08-21 01:00:21,2019-08-21 01:01:07,1,157,2795,,,,
0,3,receipt,2019-08-21 01:01:58,2019-08-21 01:02:12,0,157,2795,0,1,,
0,4,pack,2019-08-21 01:11:55,2019-08-21 01:12:41,1,157,2795,,,,
0,4,receipt,2019-08-21 01:13:25,2019-08-21 01:13:37,0,157,2795,0,1,,
0,5,pack,2019-08-21 01:16:36,2019-08-21 01:17:28,1,157,2795,,,,
0,5,receipt,2019-08-21 01:18:20,2019-08-21 01:18:42,0,157,2795,0,1,,
0,6,pack,2019-08-21 01:22:45,2019-08-21 01:23:25,1,157,2795,,,,
0,6,receipt,2019-08-21 01:24:24,2019-08-21 01:24:41,0,157,2795,0,1,,
0,7,pack,2019-08-21 01:43:43,2019-08-21 01:44:23,1,157,2795,,,,
0,7,receipt,2019-08-21 01:46:01,2019-08-21 01:46:27,0,157,2795,0,1,,
0,8,pack,2019-08-21 01:47:08,2019-08-21 01:48:03,1,157,2795,,,,
0,8,receipt,2019-08-21 01:49:20,2019-08-21 01:49:28,0,157,2795,0,1,,
0,9,pack,2019-08-21 01:50:24,2019-08-21 01:51:06,1,157,2795,,,,
0,9,pack,2019-08-21 01:52:10,2019-08-21 01:52:54,1,157,2795,,,,
0,9,receipt,2019-08-21 01:53:36,2019-08-21 01:54:00,0,157,2795,0,2,,
0,10,pack,2019-08-21 01:55:58,2019-08-21 01:56:39,1,157,2795,,,,
0,10,receipt,2019-08-21 01:58:05,2019-08-21 01:58:12,0,157,2795,0,1,,
0,11,pack,2019-08-21 02:01:35,2019-08-21 02:02:10,1,157,2795,,,,
0,11,issue,2019-08-21 02:02:10,None,1,157,2795,,,,
0,11,issue,2019-08-21 02:02:10,None,1,157,2795,,,,
0,11,pack,2019-08-21 02:02:24,2019-08-21 02:02:48,1,157,2795,,,,
0,11,issue,2019-08-21 02:02:48,None,1,157,2795,,,,
0,11,receipt,2019-08-21 02:03:34,2019-08-21 02:03:56,0,157,2795,1,0,,
0,12,pack,2019-08-21 02:10:16,2019-08-21 02:12:15,1,157,2795,,,,
0,12,alarm,2019-08-21 02:10:56,None,1,157,2795,,,,
0,12,receipt,2019-08-21 02:13:02,2019-08-21 02:13:09,0,157,2795,1,0,,
0,13,pack,2019-08-21 02:13:54,2019-08-21 02:14:51,1,157,2795,,,,
0,13,receipt,2019-08-21 02:15:41,2019-08-21 02:15:45,0,157,2795,0,1,,
0,14,pack,2019-08-21 02:33:27,2019-08-21 02:34:10,1,157,2795,,,,
0,14,receipt,2019-08-21 02:36:48,2019-08-21 02:36:54,0,157,2795,0,1,,
0,15,pack,2019-08-21 04:29:13,2019-08-21 04:29:59,1,157,2795,,,,
0,15,receipt,2019-08-21 04:30:26,2019-08-21 04:31:10,0,157,2795,0,1,,
0,16,pack,2019-08-21 04:32:23,2019-08-21 04:33:27,1,157,2795,,,,
0,16,receipt,2019-08-21 04:34:16,2019-08-21 04:34:36,0,157,2795,0,1,,
0,17,pack,2019-08-21 04:53:25,2019-08-21 04:54:11,1,157,2795,,,,
0,17,pack,2019-08-21 04:55:08,2019-08-21 04:55:53,1,157,2795,,,,
0,17,receipt,2019-08-21 04:56:42,2019-08-21 04:57:02,0,157,2795,0,2,,
0,18,pack,2019-08-21 05:08:25,2019-08-21 05:09:05,1,157,2795,,,,
0,18,receipt,2019-08-21 05:10:46,2019-08-21 05:10:51,0,157,2795,0,1,,
0,19,pack,2019-08-21 05:11:43,2019-08-21 05:12:29,1,157,2795,,,,
0,19,receipt,2019-08-21 05:13:40,2019-08-21 05:13:47,0,157,2795,0,1,,
0,20,pack,2019-08-21 05:14:29,2019-08-21 05:15:19,1,157,2795,,,,
0,20,pack,2019-08-21 05:16:19,2019-08-21 05:17:10,1,157,2795,,,,
0,20,receipt,2019-08-21 05:17:51,2019-08-21 05:18:01,0,157,2795,0,2,,
0,21,pack,2019-08-21 05:25:00,2019-08-21 05:25:42,1,157,2795,,,,
0,21,pack,2019-08-21 05:27:19,2019-08-21 05:28:00,1,157,2795,,,,
0,21,receipt,2019-08-21 05:28:41,2019-08-21 05:29:02,0,157,2795,0,2,,
0,22,pack,2019-08-21 05:35:45,2019-08-21 05:36:27,1,157,2795,,,,
0,22,receipt,2019-08-21 05:38:29,2019-08-21 05:38:36,0,157,2795,0,1,,
0,23,pack,2019-08-21 05:39:12,2019-08-21 05:39:59,1,157,2795,,,,
0,23,receipt,2019-08-21 05:40:51,2019-08-21 05:40:56,0,157,2795,0,1,,
0,1,pack,2019-08-21 00:55:12,2019-08-21 00:55:55,1,152,2874,,,,
0,1,receipt,2019-08-21 00:56:32,2019-08-21 00:56:34,0,152,2874,0,1,,
0,2,pack,2019-08-21 00:57:02,2019-08-21 00:57:38,1,152,2874,,,,
0,2,receipt,2019-08-21 00:58:17,2019-08-21 00:58:19,0,152,2874,0,1,,
0,3,pack,2019-08-21 00:58:42,2019-08-21 00:59:24,1,152,2874,,,,
0,3,receipt,2019-08-21 01:00:01,2019-08-21 01:00:04,0,152,2874,0,1,,
0,4,pack,2019-08-21 01:00:34,2019-08-21 01:01:24,1,152,2874,,,,
0,4,receipt,2019-08-21 01:01:57,2019-08-21 01:02:12,0,152,2874,0,1,,
0,5,pack,2019-08-21 01:03:21,2019-08-21 01:04:05,1,152,2874,,,,
0,5,receipt,2019-08-21 01:04:47,2019-08-21 01:04:59,0,152,2874,0,1,,
0,6,pack,2019-08-21 01:05:24,2019-08-21 01:05:58,1,152,2874,,,,
0,6,receipt,2019-08-21 01:06:42,2019-08-21 01:06:54,0,152,2874,0,1,,
0,7,pack,2019-08-21 01:07:17,2019-08-21 01:07:51,1,152,2874,,,,
0,7,pack,2019-08-21 01:08:41,2019-08-21 01:09:21,1,152,2874,,,,
0,7,receipt,2019-08-21 01:10:10,2019-08-21 01:10:39,0,152,2874,0,2,,
0,8,pack,2019-08-21 01:11:32,2019-08-21 01:12:07,1,152,2874,,,,
0,8,receipt,2019-08-21 01:13:29,2019-08-21 01:13:48,0,152,2874,0,1,,
0,9,pack,2019-08-21 01:14:21,2019-08-21 01:15:11,1,152,2874,,,,
0,9,receipt,2019-08-21 01:15:50,2019-08-21 01:16:19,0,152,2874,0,1,,
0,10,pack,2019-08-21 02:05:04,2019-08-21 02:05:50,1,152,2874,,,,
0,10,pack,2019-08-21 02:06:24,2019-08-21 02:07:08,1,152,2874,,,,
0,10,receipt,2019-08-21 02:07:42,2019-08-21 02:08:34,0,152,2874,1,0,,
0,10,receipt,2019-08-21 02:08:45,2019-08-21 02:09:18,0,152,2874,1,0,,
0,11,pack,2019-08-21 02:12:49,2019-08-21 02:13:34,1,152,2874,,,,
0,11,receipt,2019-08-21 02:14:39,2019-08-21 02:15:01,0,152,2874,0,1,,
0,12,pack,2019-08-21 02:16:14,2019-08-21 02:17:21,1,152,2874,,,,
0,12,alarm,2019-08-21 02:16:51,None,1,152,2874,,,,
0,12,receipt,2019-08-21 02:17:40,2019-08-21 02:17:58,0,152,2874,1,0,,
0,13,pack,2019-08-21 02:18:37,2019-08-21 02:19:33,1,152,2874,,,,
0,13,receipt,2019-08-21 02:20:18,2019-08-21 02:20:38,0,152,2874,0,1,,
0,14,pack,2019-08-21 02:21:14,2019-08-21 02:21:55,1,152,2874,,,,
0,14,pack,2019-08-21 02:22:26,2019-08-21 02:22:59,1,152,2874,,,,
0,14,pack,2019-08-21 02:23:32,2019-08-21 02:24:11,1,152,2874,,,,
0,14,receipt,2019-08-21 02:24:47,2019-08-21 02:25:01,0,152,2874,0,3,,
0,15,pack,2019-08-21 02:25:32,2019-08-21 02:26:04,1,152,2874,,,,
0,15,receipt,2019-08-21 02:26:50,2019-08-21 02:26:59,0,152,2874,0,1,,
0,16,pack,2019-08-21 02:27:22,2019-08-21 02:27:54,1,152,2874,,,,
0,16,receipt,2019-08-21 02:28:42,2019-08-21 02:28:44,0,152,2874,0,1,,
0,17,pack,2019-08-21 02:30:30,2019-08-21 02:31:13,1,152,2874,,,,
0,17,receipt,2019-08-21 02:32:12,2019-08-21 02:32:24,0,152,2874,0,1,,
0,18,pack,2019-08-21 02:32:58,2019-08-21 02:33:38,1,152,2874,,,,
0,18,receipt,2019-08-21 02:35:07,2019-08-21 02:35:09,0,152,2874,0,1,,
0,19,pack,2019-08-21 02:43:01,2019-08-21 02:43:35,1,152,2874,,,,
0,19,receipt,2019-08-21 02:44:20,2019-08-21 02:44:27,0,152,2874,0,1,,
0,20,pack,2019-08-21 02:47:29,2019-08-21 02:48:11,1,152,2874,,,,
0,20,receipt,2019-08-21 02:49:36,2019-08-21 02:49:39,0,152,2874,0,1,,
0,21,pack,2019-08-21 02:58:46,2019-08-21 02:59:39,1,152,2874,,,,
0,21,receipt,2019-08-21 03:00:11,2019-08-21 03:00:15,0,152,2874,0,1,,
0,22,pack,2019-08-21 03:24:00,2019-08-21 03:25:40,1,152,2874,,,,
0,22,receipt,2019-08-21 03:26:35,2019-08-21 03:26:38,0,152,2874,0,1,,
0,23,pack,2019-08-21 03:46:01,2019-08-21 03:46:42,1,152,2874,,,,
0,23,receipt,2019-08-21 03:47:42,2019-08-21 03:47:44,0,152,2874,0,1,,
0,24,pack,2019-08-21 03:48:58,2019-08-21 03:50:05,1,152,2874,,,,
0,24,receipt,2019-08-21 03:50:46,2019-08-21 03:50:49,0,152,2874,1,0,,
0,25,pack,2019-08-21 03:51:37,2019-08-21 03:52:13,1,152,2874,,,,
0,25,issue,2019-08-21 03:52:13,None,1,152,2874,,,,
0,25,issue,2019-08-21 03:52:13,None,1,152,2874,,,,
0,25,pack,2019-08-21 03:53:01,2019-08-21 03:53:21,1,152,2874,,,,
0,25,issue,2019-08-21 03:53:21,None,1,152,2874,,,,
0,25,receipt,2019-08-21 03:54:04,2019-08-21 03:54:42,0,152,2874,1,0,,
0,26,pack,2019-08-21 03:55:17,2019-08-21 03:55:59,1,152,2874,,,,
0,26,receipt,2019-08-21 03:56:58,2019-08-21 03:57:27,0,152,2874,0,1,,
0,27,pack,2019-08-21 04:17:33,2019-08-21 04:17:39,1,152,2874,,,,
0,27,issue,2019-08-21 04:17:39,None,1,152,2874,,,,
0,27,issue,2019-08-21 04:17:39,None,1,152,2874,,,,
0,27,issue,2019-08-21 04:17:39,None,1,152,2874,,,,
0,27,pack,2019-08-21 04:17:55,2019-08-21 04:19:52,1,152,2874,,,,
0,27,receipt,2019-08-21 04:20:49,2019-08-21 04:21:03,0,152,2874,1,0,,
0,28,pack,2019-08-21 04:22:03,2019-08-21 04:22:33,1,152,2874,,,,
0,28,receipt,2019-08-21 04:23:10,2019-08-21 04:23:30,0,152,2874,0,1,,
0,29,pack,2019-08-21 04:23:57,2019-08-21 04:24:28,1,152,2874,,,,
0,29,receipt,2019-08-21 04:24:59,2019-08-21 04:25:12,0,152,2874,0,1,,
0,30,pack,2019-08-21 04:26:19,2019-08-21 04:27:03,1,152,2874,,,,
0,30,receipt,2019-08-21 04:27:39,2019-08-21 04:27:42,0,152,2874,0,1,,
0,31,pack,2019-08-21 04:28:23,2019-08-21 04:29:13,1,152,2874,,,,
0,31,receipt,2019-08-21 04:29:53,2019-08-21 04:29:55,0,152,2874,0,1,,
0,32,pack,2019-08-21 04:43:03,2019-08-21 04:43:52,1,152,2874,,,,
0,32,receipt,2019-08-21 04:44:17,2019-08-21 04:44:57,0,152,2874,0,1,,
0,33,pack,2019-08-21 04:47:56,2019-08-21 04:48:38,1,152,2874,,,,
0,33,receipt,2019-08-21 04:49:21,2019-08-21 04:49:38,0,152,2874,0,1,,
0,34,pack,2019-08-21 04:56:49,2019-08-21 04:57:28,1,152,2874,,,,
0,34,receipt,2019-08-21 04:58:26,2019-08-21 04:58:46,0,152,2874,0,1,,
0,35,pack,2019-08-21 05:12:25,2019-08-21 05:12:57,1,152,2874,,,,
0,35,receipt,2019-08-21 05:13:34,2019-08-21 05:13:37,0,152,2874,0,1,,
0,36,pack,2019-08-21 05:15:02,2019-08-21 05:15:44,1,152,2874,,,,
0,36,pack,2019-08-21 05:16:45,2019-08-21 05:17:28,1,152,2874,,,,
0,36,receipt,2019-08-21 05:17:49,2019-08-21 05:17:52,0,152,2874,0,2,,
0,37,pack,2019-08-21 05:30:17,2019-08-21 05:31:05,1,152,2874,,,,
0,1,pack,2019-08-21 00:57:55,2019-08-21 00:59:08,1,164,28431,,,,
0,1,receipt,2019-08-21 01:00:43,2019-08-21 01:00:47,0,164,28431,0,1,,
0,2,pack,2019-08-21 04:52:45,2019-08-21 04:53:59,1,164,28431,,,,
0,2,receipt,2019-08-21 04:55:08,2019-08-21 04:55:13,0,164,28431,0,1,,
0,3,pack,2019-08-21 04:55:51,2019-08-21 04:56:47,1,164,28431,,,,
0,3,pack,2019-08-21 04:58:25,2019-08-21 04:59:23,1,164,28431,,,,
0,3,pack,2019-08-21 05:00:34,2019-08-21 05:01:30,1,164,28431,,,,
0,3,receipt,2019-08-21 05:02:15,2019-08-21 05:02:24,0,164,28431,0,3,,
0,4,pack,2019-08-21 05:02:50,2019-08-21 05:03:45,1,164,28431,,,,
0,4,receipt,2019-08-21 05:04:51,2019-08-21 05:05:02,0,164,28431,0,1,,
0,5,pack,2019-08-21 05:05:35,2019-08-21 05:06:46,1,164,28431,,,,
0,5,receipt,2019-08-21 05:07:41,2019-08-21 05:07:45,0,164,28431,0,1,,
0,6,pack,2019-08-21 05:08:09,2019-08-21 05:09:17,1,164,28431,,,,
0,6,receipt,2019-08-21 05:10:47,2019-08-21 05:10:54,0,164,28431,0,1,,
0,7,pack,2019-08-21 05:11:43,2019-08-21 05:13:00,1,164,28431,,,,
0,7,pack,2019-08-21 05:15:08,2019-08-21 05:16:15,1,164,28431,,,,
0,7,pack,2019-08-21 05:19:58,2019-08-21 05:21:11,1,164,28431,,,,
0,7,receipt,2019-08-21 05:21:30,2019-08-21 05:21:50,0,164,28431,0,3,,
0,8,pack,2019-08-21 05:22:24,2019-08-21 05:23:33,1,164,28431,,,,
0,8,receipt,2019-08-21 05:24:17,2019-08-21 05:24:26,0,164,28431,0,1,,
0,9,pack,2019-08-21 05:26:02,2019-08-21 05:27:10,1,164,28431,,,,
0,9,receipt,2019-08-21 05:28:35,2019-08-21 05:29:01,0,164,28431,0,1,,
0,10,pack,2019-08-21 05:33:01,2019-08-21 05:34:04,1,164,28431,,,,
0,10,receipt,2019-08-21 05:35:53,2019-08-21 05:35:57,0,164,28431,0,1,,
0,11,pack,2019-08-21 05:38:42,2019-08-21 05:40:44,1,164,28431,,,,
0,11,issue,2019-08-21 05:40:44,None,1,164,28431,,,,
0,11,receipt,2019-08-21 05:42:02,2019-08-21 05:42:39,0,164,28431,0,1,,
0,1,pack,2019-08-21 01:03:58,2019-08-21 01:04:41,1,135,2949,,,,
0,1,pack,2019-08-21 01:06:14,2019-08-21 01:06:56,1,135,2949,,,,
0,1,receipt,2019-08-21 01:08:02,2019-08-21 01:08:11,0,135,2949,0,2,,
0,2,pack,2019-08-21 01:41:31,2019-08-21 01:42:17,1,135,2949,,,,
0,2,receipt,2019-08-21 01:43:27,2019-08-21 01:43:45,0,135,2949,0,1,,
0,3,pack,2019-08-21 01:44:36,2019-08-21 01:45:23,1,135,2949,,,,
0,3,pack,2019-08-21 01:47:49,2019-08-21 01:48:34,1,135,2949,,,,
0,3,receipt,2019-08-21 01:49:46,2019-08-21 01:49:51,0,135,2949,0,2,,
0,4,pack,2019-08-21 01:57:34,2019-08-21 01:58:25,1,135,2949,,,,
0,4,receipt,2019-08-21 01:59:42,2019-08-21 01:59:55,0,135,2949,0,1,,
0,5,pack,2019-08-21 05:03:26,2019-08-21 05:04:10,1,135,2949,,,,
0,5,receipt,2019-08-21 05:06:18,2019-08-21 05:07:14,0,135,2949,0,1,,
0,6,pack,2019-08-21 05:25:52,2019-08-21 05:26:36,1,135,2949,,,,
0,6,pack,2019-08-21 05:28:34,2019-08-21 05:29:16,1,135,2949,,,,
0,6,pack,2019-08-21 05:30:43,2019-08-21 05:31:25,1,135,2949,,,,
0,6,receipt,2019-08-21 05:32:52,2019-08-21 05:33:29,0,135,2949,0,3,,
0,7,pack,2019-08-21 05:36:20,2019-08-21 05:37:04,1,135,2949,,,,
0,7,receipt,2019-08-21 05:39:34,2019-08-21 05:39:55,0,135,2949,0,1,,
0,8,pack,2019-08-21 05:40:41,2019-08-21 05:41:24,1,135,2949,,,,
0,8,receipt,2019-08-21 05:42:35,2019-08-21 05:42:39,0,135,2949,0,1,,
0,1,pack,2019-08-21 01:10:29,2019-08-21 01:11:06,1,156,2880,,,,
0,1,receipt,2019-08-21 01:10:18,2019-08-21 01:11:43,1,156,2880,0,1,,
0,2,pack,2019-08-21 01:34:06,2019-08-21 01:34:46,1,156,2880,,,,
0,2,receipt,2019-08-21 01:36:06,2019-08-21 01:36:36,0,156,2880,0,1,,
0,3,pack,2019-08-21 01:37:16,2019-08-21 01:37:55,1,156,2880,,,,
0,3,receipt,2019-08-21 01:38:33,2019-08-21 01:38:39,0,156,2880,0,1,,
0,4,pack,2019-08-21 01:55:15,2019-08-21 01:55:55,1,156,2880,,,,
0,4,receipt,2019-08-21 01:55:07,2019-08-21 01:56:33,1,156,2880,0,1,,
0,5,pack,2019-08-21 02:11:59,2019-08-21 02:12:40,1,156,2880,,,,
0,5,receipt,2019-08-21 02:11:50,2019-08-21 02:13:23,1,156,2880,0,1,,
0,6,pack,2019-08-21 02:14:10,2019-08-21 02:14:58,1,156,2880,,,,
0,6,receipt,2019-08-21 02:15:23,2019-08-21 02:15:26,0,156,2880,0,1,,
0,7,pack,2019-08-21 02:35:52,2019-08-21 02:36:29,1,156,2880,,,,
0,7,receipt,2019-08-21 02:35:43,2019-08-21 02:37:30,1,156,2880,0,1,,
0,8,pack,2019-08-21 02:38:20,2019-08-21 02:38:58,1,156,2880,,,,
0,8,pack,2019-08-21 02:39:44,2019-08-21 02:40:23,1,156,2880,,,,
0,8,receipt,2019-08-21 02:41:01,2019-08-21 02:41:06,0,156,2880,0,2,,
0,9,pack,2019-08-21 02:42:02,2019-08-21 02:42:44,1,156,2880,,,,
0,9,receipt,2019-08-21 02:43:16,2019-08-21 02:43:19,0,156,2880,0,1,,
0,10,pack,2019-08-21 02:43:54,2019-08-21 02:44:31,1,156,2880,,,,
0,10,receipt,2019-08-21 02:43:44,2019-08-21 02:45:06,1,156,2880,0,1,,
0,11,pack,2019-08-21 02:45:41,2019-08-21 02:46:19,1,156,2880,,,,
0,11,receipt,2019-08-21 02:46:52,2019-08-21 02:47:02,0,156,2880,0,1,,
0,12,pack,2019-08-21 02:48:05,2019-08-21 02:49:09,1,156,2880,,,,
0,12,receipt,2019-08-21 02:47:56,2019-08-21 02:50:07,1,156,2880,1,0,,
0,13,pack,2019-08-21 02:53:05,2019-08-21 02:55:19,1,156,2880,,,,
0,13,alarm,2019-08-21 02:53:13,None,1,156,2880,,,,
0,13,issue,2019-08-21 02:55:19,None,1,156,2880,,,,
0,13,receipt,2019-08-21 02:52:57,2019-08-21 02:55:58,1,156,2880,1,0,,
0,14,pack,2019-08-21 02:58:51,2019-08-21 02:59:50,1,156,2880,,,,
0,14,receipt,2019-08-21 02:58:36,2019-08-21 03:01:18,1,156,2880,1,0,,
0,15,pack,2019-08-21 03:23:55,2019-08-21 03:24:34,1,156,2880,,,,
0,15,receipt,2019-08-21 03:23:46,2019-08-21 03:25:14,1,156,2880,0,1,,
0,16,pack,2019-08-21 03:35:18,2019-08-21 03:36:00,1,156,2880,,,,
0,16,receipt,2019-08-21 03:35:05,2019-08-21 03:36:53,1,156,2880,0,1,,
0,17,pack,2019-08-21 03:37:58,2019-08-21 03:38:38,1,156,2880,,,,
0,17,receipt,2019-08-21 03:37:50,2019-08-21 03:39:38,1,156,2880,0,1,,
0,18,pack,2019-08-21 03:40:15,2019-08-21 03:40:54,1,156,2880,,,,
0,18,receipt,2019-08-21 03:40:08,2019-08-21 03:41:36,1,156,2880,0,1,,
0,19,pack,2019-08-21 03:47:24,2019-08-21 03:48:02,1,156,2880,,,,
0,19,receipt,2019-08-21 03:49:01,2019-08-21 03:49:05,0,156,2880,0,1,,
0,20,pack,2019-08-21 03:49:59,2019-08-21 03:50:42,1,156,2880,,,,
0,20,receipt,2019-08-21 03:49:46,2019-08-21 03:51:20,1,156,2880,0,1,,
0,21,pack,2019-08-21 03:52:47,2019-08-21 03:53:23,1,156,2880,,,,
0,21,receipt,2019-08-21 03:52:40,2019-08-21 03:54:19,1,156,2880,0,1,,
0,22,pack,2019-08-21 03:55:02,2019-08-21 03:55:37,1,156,2880,,,,
0,22,receipt,2019-08-21 03:54:54,2019-08-21 03:56:27,1,156,2880,0,1,,
0,23,pack,2019-08-21 03:57:01,2019-08-21 03:57:39,1,156,2880,,,,
0,23,receipt,2019-08-21 03:56:54,2019-08-21 03:58:16,1,156,2880,0,1,,
0,24,pack,2019-08-21 03:59:07,2019-08-21 03:59:47,1,156,2880,,,,
0,24,receipt,2019-08-21 03:58:58,2019-08-21 04:01:00,1,156,2880,0,1,,
0,25,pack,2019-08-21 04:05:17,2019-08-21 04:06:07,1,156,2880,,,,
0,25,receipt,2019-08-21 04:08:12,2019-08-21 04:08:20,0,156,2880,0,1,,
0,26,pack,2019-08-21 04:10:31,2019-08-21 04:11:10,1,156,2880,,,,
0,26,receipt,2019-08-21 04:12:30,2019-08-21 04:12:36,0,156,2880,0,1,,
0,27,pack,2019-08-21 04:13:19,2019-08-21 04:14:08,1,156,2880,,,,
0,27,receipt,2019-08-21 04:15:09,2019-08-21 04:15:16,0,156,2880,0,1,,
0,28,pack,2019-08-21 04:15:51,2019-08-21 04:16:37,1,156,2880,,,,
0,28,receipt,2019-08-21 04:17:46,2019-08-21 04:18:02,0,156,2880,0,1,,
0,29,pack,2019-08-21 04:18:33,2019-08-21 04:19:13,1,156,2880,,,,
0,29,receipt,2019-08-21 04:20:07,2019-08-21 04:22:30,0,156,2880,0,1,,
0,30,pack,2019-08-21 04:23:18,2019-08-21 04:23:56,1,156,2880,,,,
0,30,receipt,2019-08-21 04:25:04,2019-08-21 04:25:21,0,156,2880,0,1,,
0,31,pack,2019-08-21 04:26:08,2019-08-21 04:26:53,1,156,2880,,,,
0,31,receipt,2019-08-21 04:27:19,2019-08-21 04:27:34,0,156,2880,0,1,,
0,32,pack,2019-08-21 04:31:03,2019-08-21 04:31:40,1,156,2880,,,,
0,32,receipt,2019-08-21 04:28:48,2019-08-21 04:32:23,1,156,2880,0,1,,
0,33,pack,2019-08-21 04:41:36,2019-08-21 04:42:12,1,156,2880,,,,
0,33,receipt,2019-08-21 04:41:29,2019-08-21 04:43:00,1,156,2880,0,1,,
0,34,pack,2019-08-21 04:45:22,2019-08-21 04:46:04,1,156,2880,,,,
0,34,receipt,2019-08-21 04:46:45,2019-08-21 04:46:48,0,156,2880,0,1,,
0,35,pack,2019-08-21 04:47:42,2019-08-21 04:48:23,1,156,2880,,,,
0,35,receipt,2019-08-21 04:48:54,2019-08-21 04:49:04,0,156,2880,0,1,,
